"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,Sales_Contract_No,USD_factor,Total_Amount_USD,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,QuoteExpiry-OppCreated,OppCreated-AccCreated,OppCreated-LastMod,PlanStart-OppCreated,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Quote_Type_0,Quote_Type_1,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Region_0,Region_1,Region_2,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5,Source_0,Source_1,Source_2,Source_3,Account_Type_0,Account_Type_1,Account_Type_2
0,0,0,0,54,2725.4149789452576,0.008990416666666667,115544.835,115544.835,217.0,158.0,1,115544.835,0.64731,0,0,0,0,0.5095447870778267,681,36,70,367,0,28,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
0,0,0,0,55,2725.4149789452576,0.008990441176470588,265020.225,265020.225,217.0,158.0,1,265020.225,0.61135,0,0,7,7,0.5095447870778267,681,36,10,367,0,67,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
0,0,0,0,56,4.0,0.008975616438356164,304421.7642,304421.7642,217.0,158.0,1,304421.7642,0.65522,0,0,35,35,0.5095447870778267,681,36,65,367,-16,66,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
0,0,0,0,57,2725.4149789452576,0.008990416666666667,336730.662,336730.662,217.0,33.0,1,336730.662,0.64731,1,1,15,15,0.5095447870778267,681,36,10,367,0,66,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
0,0,0,0,58,3.0,0.008990405405405405,341626.415,341626.415,1345.0,145.0,1,341626.415,0.6652899999999999,1,1,7,7,0.5095447870778267,681,36,25,283,-16,63,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
0,0,0,0,59,24.0,0.008990428571428573,256766.64000000004,259988.80960000004,110.0,80.5,2,139437.54216026296,0.5309418521618867,0,0,0,0,0.5095447870778267,681,36,17,0,-17,60,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,61,2725.4149789452576,1.1310857142857142,347384.7,583428.15,970.5,266.5,2,291714.075,0.59382,0,1,31,31,2.01307966706302,1682,81,30,878,-98,69,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
0,0,0,0,62,67.0,1.131090909090909,121309.49999999999,121309.49999999999,1345.0,976.0,1,121309.49999999999,0.6221,0,0,0,0,0.47703180212014135,283,60,35,878,-311,83,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0
1,0,1,0,63,2725.4149789452576,1.0,3583104.0,14469907.2,204.0,52.0,5,2893981.44,0.64,4,6,29,30,3.162627551020408,1568,429,565,853,-427,344,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1,0,1,0,64,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,65,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,66,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,67,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,68,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,69,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,70,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,565,71,-273,130,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,71,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,61,61,3.162627551020408,1568,429,565,71,-273,160,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,72,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,83,83,3.162627551020408,1568,429,565,71,-273,138,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,73,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,76,76,3.162627551020408,1568,429,565,71,-273,145,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,74,2725.4149789452576,1.0,463446.9,463446.9,204.0,65.0,1,463446.9,0.63,1,1,69,69,3.162627551020408,1568,429,565,71,-273,152,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,75,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,166,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,76,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,173,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,77,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,180,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,78,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,194,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,79,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,208,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,80,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,215,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,81,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,222,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,82,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,42,42,3.162627551020408,1568,429,565,71,-273,229,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,83,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,236,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,84,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,243,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,85,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,250,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,86,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,257,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,87,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,271,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,88,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,299,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,89,2725.4149789452576,1.0,485515.8,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,565,71,-273,313,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
0,0,0,0,90,2725.4149789452576,1.131090909090909,121309.49999999999,121309.49999999999,1345.0,976.0,1,121309.49999999999,0.6221,0,0,0,0,0.7693538707741548,4999,150,8,268,0,63,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,91,2725.4149789452576,1.1310943396226414,109105.35999999999,109105.35999999999,1345.0,976.0,1,109105.35999999999,0.59948,0,0,0,0,10.6,5,30,68,0,-68,82,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0
0,0,0,0,92,2725.4149789452576,1.1310940170940171,74109.28,74109.28,421.0,333.0,1,74109.28,0.66169,0,0,0,0,0.7693538707741548,4999,150,0,268,0,54,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,93,2725.4149789452576,1.1310940170940171,277909.8,277909.8,421.0,333.0,1,277909.8,0.66169,0,0,38,38,0.7693538707741548,4999,150,23,879,-1,37,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,94,2725.4149789452576,1.1310925925925923,238208.09999999995,238208.09999999995,1345.0,976.0,1,238208.09999999995,0.6107899999999999,0,0,15,15,0.7693538707741548,4999,150,23,879,-1,23,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,95,2725.4149789452576,1.1311009174311926,122519.43749999999,122519.43749999999,596.0,388.0,1,122519.43749999999,0.61645,0,0,29,29,0.7693538707741548,4999,150,23,879,-75,69,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1,1,1,1,96,2725.4149789452576,1.0,659835.0,0.0,159.0,45.5,2,666173.75,0.665,1,1,4,4,4.557894736842106,760,128,29,0,-280,116,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
1,1,0,0,97,20.0,0.008990399999999999,3856.8815999999997,3856.8815999999997,1345.0,976.0,1,3856.8815999999997,0.67428,0,0,0,0,0.5095447870778267,681,36,43,192,-13,19,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
1,1,1,1,98,21.0,0.008990399999999999,4298.535,4298.535,10.0,10.0,1,4298.535,0.67428,0,0,0,0,0.5095447870778267,681,36,43,192,-13,36,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
0,0,0,0,99,15.0,0.008990441176470588,111265.7,111265.7,1345.0,976.0,1,111265.7,0.61135,0,0,0,0,0.5095447870778267,681,36,36,822,-13,15,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,100,16.0,0.008990441176470588,218251.95,218251.95,217.0,158.0,1,218251.95,0.61135,0,0,0,0,0.7693538707741548,4999,150,36,822,-13,15,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,101,17.0,0.008990441176470588,222531.4,222531.4,1345.0,976.0,1,222531.4,0.61135,0,0,0,0,0.5095447870778267,681,36,36,822,-13,39,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,102,18.0,0.008990441176470588,111265.7,111265.7,1345.0,976.0,1,111265.7,0.61135,0,0,0,0,0.7693538707741548,4999,150,36,822,-13,43,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,103,2725.4149789452576,0.008990422535211267,81321.968,81321.968,1345.0,976.0,1,81321.968,0.63832,0,0,7,7,0.5095447870778267,681,36,98,865,-12,60,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1,1,1,1,104,2725.4149789452576,0.008990416666666667,89005.125,89005.125,140.0,95.0,1,89005.125,0.64731,0,0,4,4,0.5095447870778267,681,36,98,865,-12,74,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1,1,0,0,105,6.0,0.018134408371177357,616.5698846200302,7073.325985177728,125.71428571428571,125.71428571428571,7,1010.4751407396755,0.0,0,0,4,4,0.5095447870778267,681,36,98,865,-13,18,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,106,7.0,0.00899041095890411,638868.672,638868.672,1345.0,145.0,1,638868.672,0.6563,1,1,7,7,0.5095447870778267,681,36,43,196,-13,60,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
0,0,0,0,107,2725.4149789452576,0.00899041095890411,133097.64,133097.64,1345.0,976.0,1,133097.64,0.6563,0,0,7,7,0.5095447870778267,681,36,564,196,-547,60,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
0,0,0,0,108,22.0,0.008990416666666667,115544.835,116954.53233333334,110.0,80.5,2,62608.63969511504,0.5399318521618868,0,0,0,0,0.7693538707741548,4999,150,13,4,-13,24,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,109,23.0,0.008990416666666667,117810.42000000001,119245.2905,674.0,489.5,2,63827.793305742096,0.5399318521618868,0,0,0,0,0.7693538707741548,4999,150,13,4,-13,38,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,1,1,110,219.0,1.0,147646.8,147646.8,204.0,44.0,1,147646.8,0.63,0,0,4,4,8.807302231237323,493,500,93,7,-93,125,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0
1,1,0,0,111,0.0,0.008990434782608695,8064.419999999999,8064.419999999999,1345.0,976.0,1,8064.419999999999,0.62034,0,0,0,0,0.7693538707741548,4999,150,0,834,-334,7,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,112,1.0,0.008990434782608695,5806.3823999999995,5806.3823999999995,1345.0,976.0,1,5806.3823999999995,0.62034,0,0,0,0,0.7693538707741548,4999,150,0,834,-334,8,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,113,35.0,1.1310980392156864,290521.11750000005,290521.11750000005,217.0,33.0,1,290521.11750000005,0.57686,1,1,14,14,2.309576837416481,449,87,30,694,-334,20,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
