"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,USD_factor,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Type_0,Account_Type_1,Account_Type_2,Source _0,Source _1,Source _2,Source _3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Region_0,Region_1,Region_2,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Quote_Type_0,Quote_Type_1,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5
0,0,0,0,62,1.131090909090909,121309.49999999999,1345.0,976.0,1,121309.49999999999,0.6221,0,0,0,0,0.47703180212014135,283,60,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1
1,0,1,0,63,1.0,14469907.2,204.0,52.0,5,2893981.44,0.64,4,6,29,30,3.162627551020408,1568,429,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,64,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,65,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,66,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,67,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,68,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,69,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,70,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,91,91,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,71,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,61,61,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,72,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,83,83,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,73,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,76,76,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,74,1.0,463446.9,204.0,65.0,1,463446.9,0.63,1,1,69,69,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,75,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,76,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,77,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,78,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,79,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,80,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,81,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,82,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,42,42,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,83,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,84,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,85,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,86,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,87,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,88,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,89,1.0,485515.8,204.0,65.0,1,485515.8,0.66,1,1,28,28,3.162627551020408,1568,429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,0,90,1.131090909090909,121309.49999999999,1345.0,976.0,1,121309.49999999999,0.6221,0,0,0,0,0.7693538707741548,4999,150,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,91,1.1310943396226414,109105.35999999999,1345.0,976.0,1,109105.35999999999,0.59948,0,0,0,0,10.6,5,30,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
0,0,0,0,92,1.1310940170940171,74109.28,421.0,333.0,1,74109.28,0.66169,0,0,0,0,0.7693538707741548,4999,150,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,93,1.1310940170940171,277909.8,421.0,333.0,1,277909.8,0.66169,0,0,38,38,0.7693538707741548,4999,150,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,94,1.1310925925925923,238208.09999999995,1345.0,976.0,1,238208.09999999995,0.6107899999999999,0,0,15,15,0.7693538707741548,4999,150,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,95,1.1311009174311926,122519.43749999999,596.0,388.0,1,122519.43749999999,0.61645,0,0,29,29,0.7693538707741548,4999,150,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1,1,1,96,1.0,0.0,159.0,45.5,2,666173.75,0.665,1,1,4,4,4.557894736842106,760,128,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,97,0.008990399999999999,3856.8815999999997,1345.0,976.0,1,3856.8815999999997,0.67428,0,0,0,0,0.5095447870778267,681,36,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1,1,1,1,98,0.008990399999999999,4298.535,10.0,10.0,1,4298.535,0.67428,0,0,0,0,0.5095447870778267,681,36,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
0,0,0,0,99,0.008990441176470588,111265.7,1345.0,976.0,1,111265.7,0.61135,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
0,0,0,0,100,0.008990441176470588,218251.95,217.0,158.0,1,218251.95,0.61135,0,0,0,0,0.7693538707741548,4999,150,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
0,0,0,0,101,0.008990441176470588,222531.4,1345.0,976.0,1,222531.4,0.61135,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
0,0,0,0,102,0.008990441176470588,111265.7,1345.0,976.0,1,111265.7,0.61135,0,0,0,0,0.7693538707741548,4999,150,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
0,0,0,0,103,0.008990422535211267,81321.968,1345.0,976.0,1,81321.968,0.63832,0,0,7,7,0.5095447870778267,681,36,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,1,1,1,104,0.008990416666666667,89005.125,140.0,95.0,1,89005.125,0.64731,0,0,4,4,0.5095447870778267,681,36,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,1,0,0,105,0.018134408371177357,7073.325985177728,125.71428571428571,125.71428571428571,7,1010.4751407396755,0.0,0,0,4,4,0.5095447870778267,681,36,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,0,0,106,0.00899041095890411,638868.672,1345.0,145.0,1,638868.672,0.6563,1,1,7,7,0.5095447870778267,681,36,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,0,0,107,0.00899041095890411,133097.64,1345.0,976.0,1,133097.64,0.6563,0,0,7,7,0.5095447870778267,681,36,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1
0,0,0,0,108,0.008990416666666667,116954.53233333334,110.0,80.5,2,62608.63969511504,0.5399318521618868,0,0,0,0,0.7693538707741548,4999,150,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
0,0,0,0,109,0.008990416666666667,119245.2905,674.0,489.5,2,63827.793305742096,0.5399318521618868,0,0,0,0,0.7693538707741548,4999,150,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,1,1,110,1.0,147646.8,204.0,44.0,1,147646.8,0.63,0,0,4,4,8.807302231237323,493,500,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
1,1,0,0,111,0.008990434782608695,8064.419999999999,1345.0,976.0,1,8064.419999999999,0.62034,0,0,0,0,0.7693538707741548,4999,150,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
1,1,0,0,112,0.008990434782608695,5806.3823999999995,1345.0,976.0,1,5806.3823999999995,0.62034,0,0,0,0,0.7693538707741548,4999,150,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
1,0,0,0,113,1.1310980392156864,290521.11750000005,217.0,33.0,1,290521.11750000005,0.57686,1,1,14,14,2.309576837416481,449,87,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,1,0,0,114,1.1310961538461537,112487.51249999998,217.0,158.0,1,112487.51249999998,0.58817,0,0,18,18,1.2350746268656716,268,60,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,115,1.1310980392156864,944896.6800000002,1345.0,53.0,1,944896.6800000002,0.57686,2,2,26,26,0.7693538707741548,4999,150,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,116,1.1311,1654233.75,1345.0,127.0,1,1654233.75,0.56555,3,3,26,26,0.7693538707741548,4999,150,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,0,1,0,117,1.131102564102564,597179.7374999999,113.0,29.0,1,597179.7374999999,0.44113,1,1,7,7,2.309576837416481,449,87,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,1,118,1.0,0.0,419.0,104.0,3,3225403.1300000004,0.645,5,5,4,4,4.557894736842106,760,128,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,119,0.061686507590753024,26076.120488763117,438.0,376.5,6,2743.004020549813,0.4773364202698112,0,0,0,0,0.7693538707741548,4999,150,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,0,0,0,120,0.061686507590753024,61200.41791093789,424.6666666666667,363.1666666666667,6,5034.79567777737,0.4773364202698112,0,0,0,0,0.7693538707741548,4999,150,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,0,0,0,121,0.061686507590753024,88009.37410987915,359.25,313.125,8,4455.5228483495075,0.4661407412833018,0,0,0,0,0.7693538707741548,4999,150,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,0,0,0,122,0.061686507590753024,150367.03090321957,359.25,313.125,8,8109.105123497732,0.4661407412833018,0,0,0,0,0.7693538707741548,4999,150,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,0,0,0,123,0.061686507590753024,375401.87805459026,429.3333333333333,367.8333333333333,6,21957.239466027127,0.4773364202698112,0,0,0,0,0.7693538707741548,4999,150,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,0,0,0,124,0.061686507590753024,33816.54346125081,438.6666666666667,377.1666666666667,6,2964.3971420239563,0.4773364202698112,0,0,0,0,0.7693538707741548,4999,150,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
0,0,0,0,125,1.0,22950.0,217.0,158.0,1,22950.0,0.6,0,0,0,0,0.31065759637188206,441,17,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
1,1,0,0,126,0.061686507590753024,33495.77362177889,494.3333333333333,432.8333333333333,6,2499.9066429040968,0.47284142026981124,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
